,category,date_time,headline,link
130,entertainment," June 2, 2020  3:25:06 pm",Mohena Kumari Singh on testing positive for coronavirus: The initial days have been difficult for all of us,https://indianexpress.com/article/entertainment/television/mohena-kumari-singh-coronavirus-update-6438793/
131,india," June 7, 2020  9:25:41 am","All Sikhs want Khalistan, will take it if govt offers: Akal Takht jathedar",https://indianexpress.com/article/india/operation-blue-star-anniversary-akal-takht-khalistan-6445604/
132,lifestyle," May 25, 2020  1:44:43 pm",Eid Mubarak: Try the soft glam makeup look,https://indianexpress.com/article/lifestyle/fashion/eid-ul-fitr-2020-recreating-soft-glam-makeup-look-malaika-arora-vaani-kapoor-deepika-padukone-photos-6426054/
133,lifestyle," June 3, 2020  1:20:07 pm","Cyclone Nisarga: Priyanka, Akshay share dos and don’ts to ensure safety",https://indianexpress.com/article/lifestyle/life-style/cyclone-nisarga-priyanka-akshay-kumar-share-dos-and-donts-safety-6440370/
134,entertainment," June 7, 2020  8:42:51 am",HBO gives season two order for We’re Here,https://indianexpress.com/article/entertainment/television/hbo-gives-season-two-order-for-were-here-6445952/
135,lifestyle," May 27, 2020  1:20:24 pm",Priyanka Chopra Jonas gets ready for a Zoom meeting and we love the look,https://indianexpress.com/article/lifestyle/fashion/priyanka-chopra-jonas-zoom-meeting-look-6429430/
136,sports," June 3, 2020  12:04:22 pm",Spain considering allowing football fans to return to matches,https://indianexpress.com/article/sports/football/la-liga/spain-considering-allowing-football-fans-to-return-to-matches-6440376/
137,lifestyle," June 4, 2020  8:50:19 pm","In COVID-19 darkness, gift of a `Moment of Light’ to Amsterdam’s famous museum",https://indianexpress.com/article/lifestyle/art-and-culture/moment-of-light-to-amsterdam-famous-museum-rijksmuseum-6442325/
138,entertainment," June 6, 2020  8:35:56 am",First look of Harbhajan Singh’s Friendship is uninspiring,https://indianexpress.com/article/entertainment/tamil/harbhajan-singh-losliya-friendship-first-look-6444261/
139,lifestyle," May 27, 2020  11:40:08 am",Post-Eid indulgence: Try this easy kunafa recipe,https://indianexpress.com/article/lifestyle/food-wine/post-eid-sweet-indulgence-easy-kunafa-recipe-amrita-raichand-6429198/
140,entertainment," June 7, 2020  8:20:12 am",South Stream: MGR’s Anbe Vaa,https://indianexpress.com/article/entertainment/opinion-entertainment/south-stream-mgr-anbe-vaa-6444608/
141,india," June 5, 2020  5:36:58 am","UP: Another day of peak deaths, 30% mortality in people above 50 years",https://indianexpress.com/article/india/up-another-day-of-peak-deaths-30-mortality-in-people-above-50-years-coronavirus-6443369/
142,sports," June 7, 2020  10:25:00 am","Once touted as the next big thing, Tinu Yohannan sets out to help Kerala fast bowlers in Covid-19 world",https://indianexpress.com/article/sports/cricket/tinu-yohannan-kerala-bowling-coach-covid-19-rcb-ipl-2009-2611-virat-kohli-odi-6444141/
143,sports," June 5, 2020  9:27:36 pm",Ex-Bangladesh captain Mashrafe Mortaza hurt by ‘rush to push’ him out,https://indianexpress.com/article/sports/cricket/ex-bangladesh-captain-mashrafe-mortaza-hurt-by-rush-to-push-him-out-6444535/
144,india," June 5, 2020  3:39:02 am",Maharashtra: BJP demands probe into state of coronavirus hospital at BKC,https://indianexpress.com/article/india/maharashtra-bjp-demands-probe-into-state-of-coronavirus-hospital-at-bkc-6443329/
145,technology, 3 June 2020,Remove China Apps Removed From Google Play for Violating Its Deceptive Behaviour Policy,https://gadgets.ndtv.com/apps/news/remove-china-apps-google-play-android-suspension-2239810
146,technology, 3 June 2020,Amazon Prime Video to Make Premier League Matches Free-to-Air in the UK,https://gadgets.ndtv.com/entertainment/news/amazon-prime-video-to-make-premier-league-matches-free-to-air-2240211
147,lifestyle," June 5, 2020  2:10:14 pm",Meghan Markle pays tribute to George Floyd in a video message,https://indianexpress.com/article/lifestyle/life-style/meghan-markle-paid-tribute-to-george-floyd-in-a-video-message-6443804/
148,india," June 6, 2020  6:15:32 am",Mamata Banerjee’s advice on Green Day: Join hands to restore trees,https://indianexpress.com/article/india/mamata-banerjees-advice-on-green-day-join-hands-to-restore-trees-6445052/
149,lifestyle," June 3, 2020  10:44:25 am",What is the secret to becoming mentally strong? Find out here,https://indianexpress.com/article/lifestyle/life-positive/mental-strength-training-mind-amy-morin-inspiring-talk-6438917/
150,entertainment," June 8, 2020  8:26:02 am",Chandrachur Singh: It’s been fascinating to work in Aarya,https://indianexpress.com/article/entertainment/web-series/chandrachur-singh-working-in-aarya-disney-plus-hotstar-6445811/
151,india," June 8, 2020  9:53:14 am",J-K: Four Hizbul militants killed in Shopian encounter; 9 in last 24 hours,https://indianexpress.com/article/india/shopain-encounter-jammu-kashmir-live-updates-6448029/
152,india," June 5, 2020  3:58:17 am","Tests in Mumbai drop by 50%, can’t be justified, Devendra Fadnavis writes to CM",https://indianexpress.com/article/india/tests-in-mumbai-drop-by-50-cant-be-justified-devendra-fadnavis-writes-to-cm-6443342/
153,sports," June 8, 2020  11:00:14 am","Not first time Kerala players ignored, will apply for Arjuna myself: HS Prannoy",https://indianexpress.com/article/sports/badminton/not-the-first-time-players-from-kerala-didnt-receive-due-recognition-hs-prannoy-6447286/
154,entertainment," June 2, 2020  2:46:07 pm","Frequent testing, less contact recommended to get Hollywood cameras rolling again",https://indianexpress.com/article/entertainment/hollywood/hollywood-plans-to-resume-shooting-after-coronavirus-6438828/
155,technology, 2 June 2020,Internet Archive Sued by Publishers Over Scanning of Books,https://gadgets.ndtv.com/internet/news/internet-archive-sued-by-publishers-over-scanning-of-books-2239192
156,entertainment," May 30, 2020  9:30:51 pm",Sundeep Kishan: A1 Express has at least 20 adrenaline-rushing moments,https://indianexpress.com/article/entertainment/telugu/sundeep-kishan-a1-express-sports-film-lockdown-6429671/
157,entertainment," June 8, 2020  3:30:35 pm",The best of Lockdown With The Johars,https://indianexpress.com/article/entertainment/bollywood/karan-johar-yash-roohi-lockdown-with-the-johars-videos-6448438/
158,entertainment," June 8, 2020  8:25:37 am",Jennifer Hudson is ‘up for the task’ to play Aretha Franklin in biopic,https://indianexpress.com/article/entertainment/hollywood/jennifer-hudson-is-up-for-the-task-to-play-aretha-franklin-in-biopic-6446708/
159,lifestyle," June 2, 2020  11:12:20 am","For breakfast, try this oats and chia seeds parfait today",https://indianexpress.com/article/lifestyle/food-wine/looking-for-breakfast-ideas-try-this-oats-and-chia-seed-parfait-6433089/
160,india," June 6, 2020  2:37:36 pm",‘No benefits’: Oxford stops enrollment for HCQ arm,https://indianexpress.com/article/india/no-benefits-oxford-stops-enrollment-for-hcq-arm-6444831/
161,entertainment," June 6, 2020  12:12:00 pm","Chhota Bheem is not marrying Princess Indumati, clarifies makers",https://indianexpress.com/article/entertainment/television/chhota-bheem-is-not-marrying-princess-indumati-clarifies-makers-6443993/
162,lifestyle," June 1, 2020  6:50:37 pm","Roast a bhutta with some masalas for a tasty, quick, healthy snack",https://indianexpress.com/article/lifestyle/food-wine/spicy-corn-bhutta-masalas-healthy-snack-vineet-bhatia-easy-recipes-6417942/
163,technology, 5 June 2020,"Airtel Clarifies on Amazon Deal Report, Says No Such Proposal in Consideration",https://gadgets.ndtv.com/telecom/news/airtel-amazon-investment-deal-clarification-bse-nse-stock-exchange-2241213
164,sports," June 4, 2020  8:05:48 am","End cowardly acts, hope they pay a price: Virat Kohli, Sunil Chhetri on Kerala elephant tragedy",https://indianexpress.com/article/sports/sport-others/virat-kohli-sunil-chhetri-on-kerala-elephant-tragedy-6441174/
165,sports," June 4, 2020  11:59:46 am",Fans ignore social distancing at Hungarian Cup final,https://indianexpress.com/article/sports/football/fans-ignore-social-distancing-at-hungarian-cup-final-6442067/
166,lifestyle," June 4, 2020  7:45:44 am","You need a strong, burning desire to win: Leander Paes",https://indianexpress.com/article/lifestyle/life-positive/leander-paes-inspirational-speech-motivation-good-morning-6440541/
167,entertainment," May 31, 2020  2:47:26 pm",Actor Kendrick Sampson hit by rubber bullets at George Floyd protests,https://indianexpress.com/article/entertainment/television/actor-kendrick-sampson-hit-by-rubber-bullets-at-george-floyd-protests-6435794/
168,india," June 5, 2020  9:04:00 am",‘It is more detrimental’: SC questions interest charged in loan repayment moratorium,https://indianexpress.com/article/india/it-is-more-detrimental-sc-questions-interest-charged-in-loan-repayment-moratorium-6443338/
169,entertainment," May 31, 2020  1:58:01 pm","Happy Birthday superstar Krishna: ‘I owe it all to you,’ says Mahesh Babu",https://indianexpress.com/article/entertainment/telugu/mahesh-babu-father-superstar-krishna-birthday-photos-6435344/
170,entertainment," June 4, 2020  8:37:39 am",Lyricist Anwar Sagar passes away,https://indianexpress.com/article/entertainment/bollywood/lyricist-anwar-sagar-passes-away-6440852/
171,lifestyle," June 2, 2020  7:38:12 pm",This South Indian khara bhath recipe is perfect for a hearty brunch,https://indianexpress.com/article/lifestyle/food-wine/south-indian-khara-bhath-sooji-easy-recipe-archanaskitchen-6431030/
172,india," June 7, 2020  8:44:32 am","Surplus wheat: At 125 lakh tonnes, MP only next to Punjab",https://indianexpress.com/article/india/surplus-wheat-at-125-lakh-tonnes-mp-only-next-to-punjab-6446418/
173,lifestyle," June 2, 2020  7:04:13 pm",Royal gown to crown: What Queen Elizabeth II wore at her coronation ceremony,https://indianexpress.com/article/lifestyle/fashion/queen-elizabeth-ii-coronation-ceremony-gown-designer-crown-6438642/
174,lifestyle," June 7, 2020  12:07:44 pm","From e-menus to contact less check-ins, here’s how the hotel industry is preparing to navigate the pandemic",https://indianexpress.com/article/lifestyle/life-style/coronavirus-hotels-reopen-lockdown-5-radisson-park-inn-vivanta-taj-hotels-function-post-pandemic-6432560/
175,technology, 2 June 2020,WhatsApp for Jio Phone Is Getting Status Feature: Report,https://gadgets.ndtv.com/apps/news/whatsapp-jio-phone-kaios-update-status-feature-voice-calling-support-2239172
176,technology, 3 June 2020,"Mi Notebook New Teaser Suggests Slim Bezels, High Screen-to-Body-Ratio Ahead of India Launch",https://gadgets.ndtv.com/laptops/news/mi-notebook-teaser-slim-bezels-screen-to-body-ratio-launch-june-11-2239909
177,india," June 7, 2020  3:26:15 pm",Pakistan sees highest inflation in the world during 2020: SBP,https://indianexpress.com/article/india/pakistan-sees-highest-inflation-in-the-world-during-2020-sbp-6447154/
178,india," June 8, 2020  4:35:23 am","PDP, NC, PC call for release of all J&K leaders",https://indianexpress.com/article/india/pdp-nc-pc-call-for-release-of-all-jk-leaders-6447896/
179,india," June 8, 2020  2:47:15 pm",Weather Forecast Today LIVE Updates: World Meteorological Organisation praises IMD for its accurate prediction of Cyclone Amphan,https://indianexpress.com/article/india/weather-forecast-today-live-updates-cyclonic-circulation-over-bay-of-bengal-to-form-a-low-pressure-area-in-the-next-48-hrs-6448097/
180,india," June 6, 2020  1:42:47 am",ICMR study: Hamster reactions to Covid-19 similar to humans,https://indianexpress.com/article/india/icmr-study-hamster-reactions-to-covid-19-similar-to-humans-6444819/
181,lifestyle," June 1, 2020  7:45:32 am",Don’t ever try to be somebody else: Ravi Zacharias,https://indianexpress.com/article/lifestyle/life-positive/ravi-zacharias-inspiring-thoughts-death-motivation-6434651/
182,technology, 5 June 2020,Samsung Galaxy S10 Lite Starts Receiving OneUI 2.1 Update in India: Report,https://gadgets.ndtv.com/mobiles/news/samsung-galaxy-s10-lite-android-10-one-ui-2-1-update-india-rollout-report-2241415
183,india," June 6, 2020  4:02:46 am","SC signal to Centre, states: 15 days to transport all stranded migrant workers",https://indianexpress.com/article/india/supreme-court-migrant-workers-transport-6444795/
184,entertainment," June 8, 2020  8:24:47 am","Kangana Ranaut turns director for Aparajitha Ayodhya, says it is a story of divinity",https://indianexpress.com/article/entertainment/bollywood/kangana-ranaut-turns-director-for-aparajitha-ayodhya-6446972/
185,entertainment," June 4, 2020  7:32:33 pm","Basu Chatterjee had a simple, practical approach to things: Rajit Kapur",https://indianexpress.com/article/entertainment/bollywood/basu-chatterjee-had-a-simple-practical-approach-to-things-rajit-kapur-6442805/
186,india," June 6, 2020  6:23:45 am","West Bengal: In a first, daily COVID-19 load tops 400",https://indianexpress.com/article/india/west-bengal-in-a-first-daily-covid-19-load-tops-400-coronavirus-6445056/
187,sports," June 6, 2020  1:52:23 pm",Athletes must give Covid-free undertaking before dope tests,https://indianexpress.com/article/sports/sport-others/athletes-must-give-covid-free-undertaking-before-dope-tests-6444749/
188,lifestyle," June 5, 2020  8:00:49 pm",Enjoy your weekend movie night with caramel bread popcorn; here’s the recipe,https://indianexpress.com/article/lifestyle/food-wine/enjoy-your-weekend-movie-night-with-caramel-bread-popcorn-heres-the-recipe-6443913/
189,india," June 7, 2020  9:25:49 pm","With 496 new cases, Haryana witnesses biggest single-day spike",https://indianexpress.com/article/india/haryana-witnesses-biggest-single-day-spike-6447529/
190,lifestyle," May 25, 2020  11:20:13 pm",Rakul Preet baked dark chocolate banana cake; would you like to try?,https://indianexpress.com/article/lifestyle/food-wine/rakul-preet-dark-chocolate-banana-cake-recipe-6417759/
191,technology, 2 June 2020,"Vivo TWS Neo True Wireless Earphones With Bluetooth 5.2, aptX Support Launched",https://gadgets.ndtv.com/audio/news/vivo-tws-neo-true-wireless-earphones-price-cny-499-launch-specifications-2239179
192,technology, 2 June 2020,PUBG Mobile 1-UC Bounty Raid Offers a Chance to Win Cool Skins for 1 UC,https://gadgets.ndtv.com/games/news/pubg-mobile-1-uc-bounty-raid-cool-skins-lucky-draw-weapons-vehicles-2239335
193,entertainment," June 5, 2020  8:38:10 am",Aadujeevitham crew member tests positive for coronavirus,https://indianexpress.com/article/entertainment/malayalam/aadujeevitham-prithviraj-crew-member-tests-positive-for-coronavirus-6441964/
